PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4;P7440
20230518;05;2023;7425099;1;2;1;70;05;1;894.14877046;05;1;;;;;1;;48;1160000;1;60;0;7;1;3;2;2;;2;;.;9412;56;5611;
20230518;05;2023;7425099;1;3;1;70;05;1;894.14877046;05;;1;1;12;1;;;48;1300000;2;;;;;;;2;;2;;4321;;;;
20230518;05;2023;7425102;1;2;1;70;05;1;857.07632756;05;1;;;;;;;;;1;36;0;4;4;1;2;2;;2;;.;9112;81;8121;
20230518;05;2023;7425103;1;3;1;70;05;1;1627.8878506;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230518;05;2023;7425105;1;2;1;70;05;1;907.86166969;05;1;;;;;;;;;1;36;0;4;4;1;2;2;;2;;.;9111;81;8121;
20230518;05;2023;7425109;1;1;1;70;05;1;4501.1080934;05;1;;;;;;;;;1;36;0;5;3;1;2;2;;2;;.;9111;97;9700;
20230518;05;2023;7425111;1;2;1;70;08;1;729.67427518;08;;2;1;18;1;;;48;1160000;1;48;1;6;1;4;2;2;;2;;7125;5223;46;4631;
20230518;05;2023;7425111;1;3;1;70;08;1;729.67427518;08;1;;;;;1;;48;1160000;1;9;1;6;1;4;2;2;;2;;.;9321;46;4631;
20230518;05;2023;7425112;1;3;1;70;08;1;871.01620625;08;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230518;05;2023;7425113;1;2;1;70;08;1;544.57403841;08;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230518;05;2023;7425113;1;3;1;70;08;1;544.57403841;08;1;;;;;;;;;1;120;2;3;1;4;2;2;;2;;.;2341;85;8512;
20230518;05;2023;7425114;1;1;1;70;08;1;1016.3112096;08;1;;;;;;;;;1;36;1;3;1;10;2;2;;2;;.;9411;56;5619;
20230518;05;2023;7425115;1;1;1;70;08;1;877.32235572;08;1;;;;;;;;;1;24;2;3;1;3;2;2;;2;;.;9329;14;1410;
20230518;05;2023;7425115;1;2;1;70;08;1;877.32235572;08;1;;;;;2;2;;1000000;1;0;3;8;4;1;2;2;;1;1000000;.;7123;41;4111;
