PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P70;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5222S1;P5222S2;P5222S3;P5222S4;P5222S5;P5222S6;P5222S7;P5222S8;P5222S9;P5222S10;P5222S8A1;P6008
20230414;04;2023;7396164;1;1;01;05;1;1270.4009225;05;2;1;4;1;5;2;1;1;2;1;1;1;1;1;1;1;1;1;1;4;;;;1300000;;;1;;;;;;;;;;2
20230414;04;2023;7396165;1;1;01;05;1;1341.8696901;05;2;1;4;1;5;1;1;1;2;1;1;2;1;1;1;1;1;1;3;3;;;;;1450000;;1;;;;;;;;;;1
20230414;04;2023;7396166;1;1;01;05;1;1302.3945141;05;2;1;4;1;5;1;1;1;2;1;1;2;2;1;1;1;7;1;3;1;;;99;1500000;;;1;;;;;;;;;;2
20230414;04;2023;7396167;1;1;01;05;1;1488.8797051;05;2;1;4;1;5;2;1;1;2;1;1;2;1;1;1;1;1;1;1;3;;;;;900000;;1;;;;1;;;;;;1
20230414;04;2023;7396168;1;1;01;05;1;1488.8797051;05;2;1;4;1;5;1;1;1;2;1;1;2;1;1;1;1;1;1;3;3;;;;;1300000;;1;;1;;1;1;;;;;1
20230414;04;2023;7396169;1;1;01;05;1;1442.2427561;05;2;1;4;1;5;1;1;1;2;1;1;1;1;1;1;1;1;1;3;1;;;98;1500000;;;1;;;;;;;;;;1
20230414;04;2023;7396170;1;1;01;05;1;1308.2206163;05;2;1;4;1;3;1;1;1;2;1;1;3;2;1;1;1;1;1;3;1;;;98;800000;;;1;;;;;;;;;;2
20230414;04;2023;7396171;1;1;01;05;1;868.41944781;05;1;1;2;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;1;;;220000000;800000;;;1;;;;;;;;;;5
20230414;04;2023;7396172;1;1;01;05;1;1123.8611439;05;2;1;2;1;3;1;1;1;2;1;1;3;1;1;1;1;1;1;3;4;;;;800000;;;1;;;;;;;;;;2
20230414;04;2023;7396173;1;1;01;05;1;1401.2904575;05;2;1;4;1;3;2;1;1;2;1;1;2;1;1;1;1;1;1;1;3;;;;;470000;;1;;;;;;;;;;1
20230414;04;2023;7396174;1;1;01;05;1;944.17746364;05;2;1;2;1;3;1;1;1;2;1;1;5;2;1;1;1;1;1;3;1;;;170000000;800000;;;1;;;;;1;;;;;3
20230414;04;2023;7396175;1;1;01;05;1;1348.4645318;05;2;1;4;1;3;2;1;1;2;1;1;3;1;1;1;1;1;1;4;4;;;;800000;;;1;;;;;;;;;;2
20230414;04;2023;7396176;1;1;01;05;1;1351.3013315;05;2;1;4;1;3;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;600000;;;;;;;;;1;;;3
20230414;04;2023;7396177;1;1;01;05;1;1244.5388675;05;2;3;2;1;3;1;1;1;2;1;1;2;1;1;1;1;1;1;3;1;;;98;750000;;;;;;;;;;1;;;1
20230414;04;2023;7396178;1;1;01;05;1;2714.4658928;05;2;1;4;1;4;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;250000000;1200000;;;1;1;;;;1;;;;;3
20230414;04;2023;7396179;1;1;01;05;1;772.33612795;05;3;1;2;1;3;1;1;1;2;1;1;1;1;1;1;1;1;2;3;3;;;;;510000;;;;;;;;;1;;;4
20230414;04;2023;7396180;1;1;01;05;1;1164.1050594;05;2;1;4;1;3;1;1;1;2;1;1;5;1;1;1;1;1;1;3;3;;;;;800000;;1;;;;;;;;;;2
20230414;04;2023;7396181;1;1;01;05;1;990.38483845;05;2;1;4;1;2;2;1;1;2;1;1;3;2;1;1;1;1;1;4;3;;;;;500000;;1;;;;;;;;;;2
20230414;04;2023;7396182;1;1;01;05;1;1205.4055646;05;2;1;4;1;3;1;1;1;2;1;1;5;4;1;1;1;1;1;3;3;;;;;750000;;1;;;;;;;;;;5
