PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P70;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5222S1;P5222S2;P5222S3;P5222S4;P5222S5;P5222S6;P5222S7;P5222S8;P5222S9;P5222S10;P5222S8A1;P6008
20230208;02;2023;7338343;1;1;01;;2;287.80126112;18;1;5;3;1;1;2;2;2;;2;1;5;2;2;1;4;2;1;5;5;;;;80000;;;;;;;;;;1;;;3
20230208;02;2023;7338344;1;1;01;;2;371.63210403;18;1;5;3;1;1;2;2;2;;2;1;5;1;2;1;4;2;1;5;4;;;;50000;;;;;;;;;;1;;;4
20230208;02;2023;7338345;1;1;01;;2;333.79102895;18;1;1;4;1;1;2;2;2;;2;1;3;2;2;1;4;2;1;4;3;;;;;50000;;;;;;;;;1;;;4
20230208;02;2023;7338346;1;1;01;;2;259.60038427;18;1;1;1;1;1;2;2;2;;2;1;4;3;2;1;4;2;1;4;5;;;;70000;;;;;;;;;;1;;;3
20230208;02;2023;7338347;1;1;01;;2;215.02179881;18;1;5;3;1;1;2;2;2;;2;1;2;1;2;1;4;2;1;4;1;;;1000000;30000;;;;;;;;;;1;;;1
20230208;02;2023;7338348;1;1;01;;2;316.76443659;18;1;5;2;1;1;2;2;2;;2;1;3;2;2;1;4;2;1;5;1;;;5000000;150000;;;;;;;;;;1;;;4
20230208;02;2023;7338349;1;1;01;;2;166.12934315;18;1;1;4;1;1;2;2;2;;2;1;3;1;2;1;4;2;1;4;1;;;10000000;100000;;;1;;;;;;;;;;2
20230208;02;2023;7338350;1;1;01;;2;554.8660118;18;1;1;4;1;1;2;2;2;;2;1;3;2;2;1;4;2;1;4;3;;;;;150000;;;;;;;;;1;;;6
20230208;02;2023;7338351;1;1;01;;2;157.84071575;18;1;5;1;1;1;2;2;2;;2;1;2;1;2;1;4;2;5;4;4;;;;100000;;;1;;;;;;;;;;1
20230208;02;2023;7338352;1;1;01;;2;338.1929658;18;1;5;2;1;1;2;2;2;;2;1;3;1;2;1;4;2;1;4;5;;;;150000;;;;;;;;;;1;;;3
20230208;02;2023;7338353;1;1;01;;2;249.96018605;18;1;5;2;1;1;2;2;2;;2;1;3;1;2;1;4;2;3;4;5;;;;100000;;;1;;;;;;;;;;3
20230208;02;2023;7338354;1;1;01;;2;287.80126112;18;1;1;2;1;1;2;2;2;;2;1;4;2;2;1;4;2;1;4;3;;;;;130000;;;;;;;;;1;;;3
20230205;02;2023;7338355;1;1;01;05;1;992.91650813;05;2;1;4;1;3;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;1150000;;1;;;;;;;;;;1
20230205;02;2023;7338356;1;1;01;05;1;992.91650813;05;2;1;4;1;3;1;1;1;2;1;1;3;3;1;1;1;1;1;3;1;;;190000000;1300000;;;1;;;;;;;;;;1
20230205;02;2023;7338357;1;1;01;05;1;1059.599491;05;2;1;4;1;3;1;1;1;2;1;1;4;2;1;1;1;1;1;3;3;;;;;780000;;1;;;;;;;;;;3
20230205;02;2023;7338358;1;1;01;05;1;1493.5315753;05;2;1;2;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;3;1;;;98;400000;;;1;;;;;;;;;;2
20230205;02;2023;7338359;1;1;01;05;1;1078.1473023;05;2;1;4;1;4;1;1;1;2;1;1;1;1;1;1;1;1;2;3;3;;;;;1100000;;1;;;;;;;;;;1
20230205;02;2023;7338360;1;1;01;05;1;1339.8912606;05;2;1;4;1;2;1;1;1;2;1;1;4;3;1;1;1;1;1;3;4;;;;500000;;;;;;;;;;1;;;5
20230205;02;2023;7338361;1;1;01;05;1;953.99445843;05;2;1;4;1;2;2;1;1;2;1;1;3;2;1;1;1;1;1;4;1;;;80000000;500000;;;1;;;;;;;;;;6
20230205;02;2023;7338362;1;1;01;05;1;984.23669142;05;2;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;4;3;;;;;350000;;1;;;;;;;;;;3
20230205;02;2023;7338363;1;1;01;05;1;1703.6265828;05;2;1;2;1;2;1;1;1;2;1;1;5;2;1;1;1;1;1;3;4;;;;1000000;;;1;;;;;;;;;;2
20230205;02;2023;7338364;1;1;01;05;1;1462.8965599;05;2;1;2;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;3;1;;;98;600000;;;1;;;;;;;;;;2
20230205;02;2023;7338365;1;1;01;05;1;1639.8893482;05;2;1;4;1;2;1;1;1;2;1;1;3;3;1;1;1;1;1;3;1;;;30000000;500000;;;1;;;;;;;;;;6
20230205;02;2023;7338366;1;1;01;05;1;1379.5651881;05;2;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;1;;;70000000;380000;;;1;;;;;;;;;;4
20230205;02;2023;7338367;1;1;01;05;1;1493.5315753;05;2;1;2;1;2;1;1;1;2;1;1;2;2;1;1;1;1;1;3;4;;;;450000;;;1;;;;;;;;;;2
20230205;02;2023;7338369;1;1;01;05;1;1651.5072336;05;2;1;2;1;2;2;1;1;2;1;1;4;3;1;1;1;1;1;4;4;;;;700000;;;;;;;;;;1;;;5
20230205;02;2023;7338370;1;1;01;05;1;1727.3911699;05;2;1;4;1;2;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;550000;;1;;;;;;;;;;2
20230205;02;2023;7338371;1;1;01;05;1;1290.7932942;05;2;1;4;1;4;1;1;1;2;1;1;2;2;1;1;1;1;1;3;3;;;;;1250000;;1;;;;;;;;;;2
20230205;02;2023;7338372;1;1;01;05;1;1175.6342305;05;2;1;4;1;4;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;1700000;;;;;;;;;1;;;3
20230205;02;2023;7338373;1;1;01;05;1;1269.3256017;05;2;1;4;1;4;1;1;1;2;1;1;4;1;1;1;1;1;1;3;3;;;;;1340000;;1;;;;;;;;;;1
20230205;02;2023;7338374;1;1;01;05;1;1167.7818902;05;2;9;7;1;4;1;1;1;2;1;1;2;2;1;1;1;1;1;3;1;;;98;98;;;1;;;;;;;;;;2
20230205;02;2023;7338375;1;1;01;05;1;1353.1206829;05;2;1;4;1;4;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;1580000;;1;;;;;;;;;;1
20230205;02;2023;7338376;1;1;01;05;1;1113.7585695;05;2;1;4;1;2;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;720000;;1;;;;;;;;;;5
20230205;02;2023;7338377;1;1;01;05;1;1148.9689639;05;2;1;4;1;2;1;1;1;2;1;1;4;2;1;1;1;1;1;3;4;;;;98;;;1;;;;;;;;;;4
20230205;02;2023;7338378;1;1;01;05;1;982.56147094;05;2;1;4;1;2;2;1;1;2;1;1;4;3;1;1;1;1;1;1;4;;;;600000;;;1;;;;;;;;;;3
20230205;02;2023;7338379;1;1;01;05;1;986.64562439;05;2;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;1;;;150000000;1000000;;;1;;;;;;;;;;4
20230205;02;2023;7338380;1;1;01;05;1;958.81039403;05;2;1;4;1;2;1;1;1;2;1;1;4;1;1;1;1;1;1;3;3;;;;;500000;;;;;;;;;1;;;2
20230205;02;2023;7338381;1;1;01;05;1;959.13260719;05;2;1;4;1;2;1;1;1;2;1;1;4;3;1;1;1;1;1;3;1;;;50000000;600000;;;1;;;;;;;;;;3
20230205;02;2023;7338382;1;1;01;05;1;1105.960687;05;2;1;4;1;2;1;1;1;2;1;1;4;3;1;1;1;1;1;3;2;;98;180000000;900000;;;1;;;;;;;;;;4
20230205;02;2023;7338383;1;1;01;05;1;1099.8111729;05;2;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;4;;;;600000;;;1;;;;;;;;;;2
20230205;02;2023;7338384;1;1;01;05;1;662.09633515;05;2;1;4;1;3;1;1;1;2;1;1;2;1;1;1;1;1;1;3;1;;;80000000;600000;;;;;;;;;;1;;;1
20230205;02;2023;7338385;1;1;01;05;1;735.66259462;05;2;1;4;1;2;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;400000;;1;;;;;;;;;;1
20230205;02;2023;7338386;1;1;01;05;1;740.01168684;05;2;1;4;1;2;1;1;1;2;1;1;4;1;1;1;1;1;1;3;3;;;;;700000;;1;;;;;;;;;;1
20230205;02;2023;7338387;1;1;01;05;1;680.8121141;05;2;1;4;1;2;1;1;1;2;1;1;5;1;1;1;1;1;1;3;3;;;;;597000;;1;;;;1;1;;;;;2
20230205;02;2023;7338388;1;1;01;05;1;1211.9821345;05;2;1;4;1;2;1;1;1;2;1;1;4;1;1;1;1;1;1;3;3;;;;;550000;;1;;;;;;;;;;1
20230205;02;2023;7338389;1;1;01;05;1;1446.0559886;05;2;1;4;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;4;;;;800000;;;1;;;;;;;;;;4
20230205;02;2023;7338390;1;1;01;05;1;841.88244343;05;1;1;2;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;4;;;;500000;;;;;;;;;;1;;;6
20230205;02;2023;7338391;1;1;01;05;1;894.4902399;05;2;1;4;1;2;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;580000;;1;;;;;;;;;;2
20230205;02;2023;7338392;1;1;01;05;1;804.59613485;05;1;1;4;1;2;1;1;1;2;1;1;2;1;1;1;1;1;1;3;1;;;80000000;600000;;;1;;;;;;;;;;2
20230205;02;2023;7338393;1;1;01;05;1;944.23878628;05;1;1;4;1;2;1;1;1;2;1;1;2;2;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;3
20230205;02;2023;7338394;1;1;01;05;1;837.91440445;05;1;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;1;;;98;230000;;;;;;;;;;1;;;3
20230205;02;2023;7338395;1;1;01;05;1;942.84944039;05;1;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;3
20230205;02;2023;7338396;1;1;01;05;1;1577.4320212;05;2;1;2;1;1;2;1;1;2;1;1;5;2;1;1;1;1;1;4;1;;;100000000;800000;;;;;;;;;;1;;;2
20230205;02;2023;7338397;1;1;01;05;1;1782.3075165;05;2;1;4;1;1;2;1;1;2;1;1;3;2;1;1;1;1;1;4;4;;;;800000;;;;;;;;;;1;;;2
20230205;02;2023;7338398;1;1;01;05;1;1885.3430763;05;2;1;2;1;1;2;1;1;2;1;3;1;1;1;2;1;1;1;4;3;;;;;160000;;;;;;;;;1;;;2
20230205;02;2023;7338398;2;2;01;05;1;1885.3430763;05;2;1;2;1;1;2;1;1;2;1;3;2;1;1;2;1;1;1;4;3;;;;;200000;;;;;;;;;1;;;1
20230205;02;2023;7338398;3;3;01;05;1;1885.3430763;05;2;1;2;1;1;2;1;1;2;1;3;2;1;1;2;1;1;1;4;3;;;;;200000;;;;;;;;;1;;;2
20230205;02;2023;7338399;1;1;01;05;1;1831.1685314;05;2;1;4;1;3;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;850000;;1;;;;1;1;;;;;2
20230205;02;2023;7338400;1;1;01;05;1;4485.9170401;05;2;1;4;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;1;;;250000000;1800000;;;1;;;;;;;;;;3
20230205;02;2023;7338401;1;1;01;05;1;3328.148731;05;1;1;4;1;3;1;1;1;2;1;1;5;1;1;1;1;1;1;3;1;;;170000000;1000000;;;;;;;;;;1;;;1
20230205;02;2023;7338402;1;1;01;05;1;874.82965494;05;2;1;4;1;2;1;1;1;2;1;1;3;2;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;2
20230205;02;2023;7338403;1;1;01;05;1;1002.4089796;05;2;1;4;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;3;3;;;;;450000;;1;;;;;;;;;;2
20230205;02;2023;7338404;1;1;01;05;1;711.06058891;05;1;1;4;1;2;2;2;1;2;1;1;1;1;3;1;1;1;1;4;3;;;;;400000;;1;;;;;;;;;;3
20230205;02;2023;7338405;1;1;01;05;1;725.58385546;05;1;1;4;1;2;2;2;1;2;1;1;3;2;3;1;1;1;1;4;1;;;98;98;;;1;;;;;;;;;;3
20230205;02;2023;7338406;1;1;01;05;1;679.30063058;05;1;1;4;1;2;2;2;1;2;1;1;3;3;3;1;1;1;1;4;4;;;;500000;;;1;;;;;;;;;;3
20230205;02;2023;7338407;1;1;01;05;1;711.06058891;05;1;1;4;1;2;2;2;1;2;1;1;2;2;3;1;1;1;1;4;3;;;;;500000;;1;;;;;;;;;;3
20230205;02;2023;7338408;1;1;01;05;1;1040.2763432;05;2;1;4;1;1;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;2
20230205;02;2023;7338409;1;1;01;05;1;1024.9367332;05;2;1;4;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;3;3;;;;;600000;;;;;;;;;1;;;2
20230205;02;2023;7338410;1;1;01;05;1;798.93223156;05;1;1;4;1;2;2;2;1;2;1;1;3;1;3;1;1;1;1;1;3;;;;;550000;;1;;;;;;;;;;2
20230205;02;2023;7338411;1;1;01;05;1;5126.7887904;05;2;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;680000;;1;;;;;;;;;;3
20230205;02;2023;7338412;1;1;01;05;1;787.15141111;05;1;1;2;1;2;2;2;1;2;1;1;2;1;3;1;1;1;1;1;3;;;;;320000;;;;;;;;;1;;;2
20230205;02;2023;7338413;1;1;01;05;1;1160.7745944;05;1;1;4;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;6
20230205;02;2023;7338414;1;1;01;05;1;1178.8997863;05;1;1;4;1;3;1;1;1;2;1;1;4;3;1;1;1;1;1;3;2;;700000;110000000;900000;;;1;;1;;;1;;;;;4
20230205;02;2023;7338415;1;1;01;05;1;765.0890984;05;2;1;2;1;2;2;2;1;2;1;1;3;1;3;1;1;1;1;4;3;;;;;480000;;;;;;;;;1;;;1
20230205;02;2023;7338416;1;1;01;05;1;736.07742855;05;2;1;4;1;2;2;2;1;2;1;1;3;2;3;1;1;1;1;4;3;;;;;500000;;1;;;;;;;;;;3
20230205;02;2023;7338417;1;1;01;05;1;1782.3075165;05;2;1;2;1;1;2;1;1;2;1;1;3;2;1;1;1;1;1;1;3;;;;;480000;;1;;;;;;;;;;2
20230205;02;2023;7338418;1;1;01;05;1;1153.6480834;05;2;1;4;1;3;1;1;1;2;1;1;3;1;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;2
20230205;02;2023;7338419;1;1;01;05;1;2080.1166297;05;2;1;4;1;2;1;1;1;2;1;1;2;2;1;1;1;1;1;3;3;;;;;540000;;;;;;;;;1;;;6
20230205;02;2023;7338420;1;1;01;05;1;1453.7116101;05;2;1;4;1;2;2;1;1;2;1;1;1;1;1;1;1;1;1;4;3;;;;;350000;;;;;;;;;1;;;5
20230205;02;2023;7338421;1;1;01;05;1;1983.4085818;05;2;1;4;1;2;2;1;1;2;1;1;2;1;1;1;1;1;1;1;3;;;;;500000;;1;;;1;;;;;;;2
20230205;02;2023;7338422;1;1;01;08;1;697.15685832;08;2;1;4;1;4;1;1;1;3;1;1;4;2;1;1;1;1;1;3;3;;;;;1500000;;1;;;;;;;;;;2
20230205;02;2023;7338423;1;1;01;08;1;451.83996531;08;2;1;4;1;4;1;1;1;3;1;1;4;2;1;1;1;1;1;3;4;;;;1200000;;;1;;;;;;;;;;2
20230205;02;2023;7338424;1;1;01;08;1;593.63119058;08;1;1;4;1;5;1;1;1;3;1;1;5;2;1;1;1;1;1;3;1;;;250000000;2500000;;;1;;;;;;;;;;2
20230205;02;2023;7338425;1;1;01;08;1;610.17664156;08;1;1;4;1;5;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;250000000;2500000;;;1;;;;;1;;;;;2
20230205;02;2023;7338426;1;1;01;08;1;657.11963927;08;2;1;4;1;4;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;1470000;;1;;;;;1;1;;;NEQUI;3
20230205;02;2023;7338428;1;1;01;08;1;900.71561375;08;2;1;4;1;4;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;180000000;1700000;;;1;;;;;;;;;;3
20230205;02;2023;7338429;1;1;01;08;1;956.45642522;08;2;1;4;1;3;1;1;1;3;1;1;2;1;1;1;1;1;3;3;1;;;120000000;1600000;;;1;;;;;1;;;;;1
20230205;02;2023;7338430;1;1;01;08;1;607.12280854;08;2;1;4;1;4;1;1;1;3;1;1;4;1;1;1;1;1;1;3;1;;;240000000;1300000;;1;1;;;;;1;;;;;2
20230205;02;2023;7338431;1;1;01;08;1;944.90161694;08;2;1;4;1;4;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;250000000;1600000;;;1;;;;;;;;;;5
20230205;02;2023;7338432;1;1;01;08;1;655.82781679;08;2;1;2;1;1;1;1;1;3;1;1;3;2;1;1;1;1;3;3;4;;;;500000;;;;;;;;;;1;;;4
20230205;02;2023;7338433;1;1;01;08;1;793.66484314;08;2;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;4;;;;500000;;;1;;;;;;;;;;3
20230205;02;2023;7338434;1;1;01;08;1;550.01617026;08;2;1;4;1;1;1;1;1;3;1;1;2;1;1;1;1;1;1;3;4;;;;450000;;;1;;;;;;;;;;1
20230205;02;2023;7338435;1;1;01;08;1;318.121695;08;1;1;2;1;1;1;1;1;3;1;3;7;3;1;2;1;1;1;3;1;;;45000000;800000;;;;;;;;;1;;;NEQUI;7
20230205;02;2023;7338435;2;2;01;08;1;318.121695;08;1;1;2;1;1;1;1;1;3;1;3;7;2;1;1;1;1;1;3;4;;;;450000;;;;;;;;;1;;;NEQUI;3
20230205;02;2023;7338435;3;3;01;08;1;318.121695;08;1;1;2;1;1;1;1;1;3;1;3;7;2;1;2;1;1;1;3;4;;;;500000;;;;;;;;;1;;;NEQUI;4
20230205;02;2023;7338436;1;1;01;08;1;552.79610743;08;1;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;4;;;;500000;;;;;;;;;;1;;;2
20230205;02;2023;7338437;1;1;01;08;1;534.26807152;08;2;1;2;1;1;1;1;1;3;1;1;2;1;1;1;1;1;1;3;1;;;60000000;300000;;;;;;;;;;1;;;2
20230205;02;2023;7338438;1;1;01;08;1;516.46480977;08;1;1;2;1;1;2;1;1;3;1;1;3;2;1;1;1;1;1;4;5;;;;800000;;;1;;;;;;;;;;3
20230205;02;2023;7338439;1;1;01;08;1;534.26807152;08;1;1;4;1;1;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;60000000;400000;;;;;;;;;;1;;;2
20230205;02;2023;7338440;1;1;01;08;1;474.90495246;08;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;70000000;600000;;;1;;;;;;;;;;2
20230205;02;2023;7338441;1;1;01;08;1;445.08152092;08;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;4;;;;700000;;;1;;;;;;;;;;4
20230205;02;2023;7338442;1;1;01;08;1;819.67478998;08;1;1;4;1;3;1;1;1;3;1;1;5;2;1;1;1;1;1;3;4;;;;1200000;;;1;;;;;;1;;;NEQUI;2
20230205;02;2023;7338443;1;1;01;08;1;361.47197225;08;2;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;4;;;;650000;;;1;;;;;;;;;;2
20230205;02;2023;7338444;1;1;01;08;1;474.90495246;08;2;1;4;1;3;1;1;1;3;1;1;4;1;1;1;1;1;1;3;4;;;;700000;;;1;;;;;;;;;;2
20230205;02;2023;7338446;1;1;01;11;1;3484.6695538;11;2;1;4;1;2;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;2
20230205;02;2023;7338447;1;1;01;11;1;3828.0434366;11;2;1;4;1;2;1;1;1;3;1;1;3;1;1;1;1;1;1;3;3;;;;;750000;;1;;;;;;;;;;4
20230205;02;2023;7338448;1;1;01;11;1;2464.6665248;11;2;1;4;1;2;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;99;1000000;;;1;;;;;;;;;;3
20230205;02;2023;7338449;1;1;01;11;1;3828.0434366;11;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;650000;;1;;;;1;;;;;;4
20230205;02;2023;7338450;1;1;01;11;1;3141.2107798;11;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;700000;;1;;;;1;1;;;;;3
20230205;02;2023;7338451;1;1;01;11;1;4040.49598;11;2;1;4;1;4;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;250000000;1500000;;;1;;;;;;;;;;2
20230205;02;2023;7338452;1;1;01;11;1;4353.4291661;11;2;1;4;1;4;1;1;1;3;1;1;3;1;1;1;1;1;1;3;2;;1500000;220000000;15000000;;;1;;;;1;1;;;;;1
20230205;02;2023;7338455;1;1;01;11;1;3361.3159767;11;2;1;4;1;4;2;1;1;1;1;1;3;2;1;1;1;1;1;1;1;;;250000000;1000000;;;1;;;;;1;;;;;2
20230205;02;2023;7338456;1;1;01;11;1;4636.3197629;11;2;1;4;1;4;2;1;1;3;1;1;2;1;1;1;1;1;1;1;3;;;;;1326000;;1;;;;;1;;;;;1
20230205;02;2023;7338457;1;1;01;11;1;3118.1409758;11;2;1;3;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;650000;;1;;;;;;;;;;3
20230205;02;2023;7338458;1;1;01;11;1;3087.2769825;11;2;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;480000;;;;;;;;;1;;;4
20230205;02;2023;7338459;1;1;01;11;1;4148.2861037;11;2;1;4;1;2;1;1;1;3;1;1;3;1;1;1;1;1;1;3;1;;;120000000;600000;;;1;;;;;1;;;;;1
20230205;02;2023;7338460;1;1;01;11;1;2173.3807504;11;1;1;2;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;400000;;;;;;;;;1;;;3
20230205;02;2023;7338462;1;1;01;11;1;2822.6659578;11;1;1;4;1;1;1;1;1;4;1;1;2;2;1;1;1;1;1;3;3;;;;;400000;;;;;;;;1;;;NEQUI;3
20230205;02;2023;7338463;1;1;01;11;1;2351.3487789;11;2;1;4;1;1;1;1;1;4;1;1;2;1;1;1;1;1;1;3;1;;;99;550000;;;1;;;;;;;;;;1
20230205;02;2023;7338466;1;1;01;11;1;3060.8937725;11;1;1;4;1;1;1;1;1;4;1;1;3;2;1;1;1;1;1;3;3;;;;;500000;;;;;;;;1;;;NEQUI;3
20230205;02;2023;7338467;1;1;01;11;1;2312.86207;11;1;1;4;1;1;1;1;1;4;1;1;4;3;1;1;1;1;1;3;2;;300000;160000000;800000;;;1;;1;;;1;1;;;NEQUI;4
20230205;02;2023;7338468;1;1;01;11;1;2902.9547071;11;2;1;6;1;5;1;1;1;3;1;1;5;2;1;1;1;1;3;3;1;;;1000000000;98;;;1;;;;;1;;;;;2
20230205;02;2023;7338469;1;1;01;11;1;3172.9848579;11;2;1;4;1;5;1;1;1;3;1;1;3;1;1;1;1;1;3;3;1;;;98;2500000;;1;1;1;;;;1;;;;;1
20230205;02;2023;7338470;1;1;01;11;1;4132.5468918;11;2;1;4;1;5;1;1;1;3;1;1;4;3;1;1;1;1;3;3;1;;;1000000000;4500000;;;1;1;;;;1;;;;;4
20230205;02;2023;7338471;1;1;01;11;1;3517.6924232;11;1;1;4;1;3;1;1;1;3;1;1;4;4;1;1;1;1;1;3;1;;;98;400000;;;;;;;;;;1;;;4
20230205;02;2023;7338472;1;1;01;11;1;6468.8255497;11;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;1000000000;1000000;;;1;;;1;;1;;;;;4
20230205;02;2023;7338474;1;1;01;11;1;5236.3024067;11;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;4;;;;800000;;;1;1;;;;1;;;;;2
20230205;02;2023;7338475;1;1;01;11;1;5960.9825523;11;4;1;4;1;3;1;1;1;3;1;1;1;1;1;2;1;1;6;;3;;;;;250000;;1;;;;;;;;;;1
20230205;02;2023;7338476;1;1;01;11;1;2152.1169276;11;2;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;850000;;1;;;;;;;;;;4
20230205;02;2023;7338477;1;1;01;11;1;2260.9122874;11;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;98;800000;;;1;1;;;;;;;;;1
20230205;02;2023;7338478;1;1;01;13;1;190.9500516;13;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;3;3;1;;;80000000;500000;;;1;;;;;;;;;;5
20230205;02;2023;7338479;1;1;01;13;1;422.38105273;13;1;1;2;1;1;2;2;1;3;1;1;3;2;2;1;1;1;1;4;3;;;;;200000;;1;;;;;;;;;;6
20230205;02;2023;7338480;1;1;01;13;1;248.7084407;13;2;1;2;1;1;2;2;1;3;1;1;4;3;2;1;1;1;1;4;1;;;50000000;500000;;;;;;;;;;1;;;6
20230205;02;2023;7338481;1;1;01;13;1;418.21795277;13;1;1;2;1;1;2;2;1;3;1;1;4;2;2;1;1;1;3;4;1;;;140000000;600000;;;1;;;;;;;;;;6
20230205;02;2023;7338482;1;1;01;13;1;410.09022749;13;2;1;2;1;1;2;2;1;3;1;1;4;3;2;1;1;1;3;4;6;;;;450000;;;1;;;;;;;;;;6
20230205;02;2023;7338483;1;1;01;13;1;495.73824676;13;2;1;4;1;1;2;2;1;3;1;1;2;1;2;1;1;1;3;4;4;;;;400000;;;1;;;;;;;;;;3
20230205;02;2023;7338484;1;1;01;13;1;561.89157111;13;2;1;2;1;1;2;2;1;3;1;1;2;1;2;1;1;1;1;4;4;;;;300000;;;;;;;;;;1;;;1
20230205;02;2023;7338485;1;1;01;13;1;92.168694973;13;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;98;98;;;1;;;;;;;;;;6
20230205;02;2023;7338486;1;1;01;13;1;505.37261322;13;1;1;2;1;1;2;2;1;3;1;1;4;2;2;1;1;1;1;4;1;;;99;400000;;;1;;;;;;;;;;4
20230205;02;2023;7338487;1;1;01;13;1;341.38714588;13;1;1;2;1;1;2;2;1;3;1;1;3;2;2;1;1;1;1;4;3;;;;;400000;;;;;;;;;1;;;5
20230205;02;2023;7338488;1;1;01;13;1;475.95215904;13;1;1;2;1;1;2;2;1;3;1;1;4;3;2;1;1;1;1;4;1;;;98;300000;;;;;;;;;;1;;;4
20230205;02;2023;7338489;1;1;01;13;1;196.49115766;13;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;3;3;1;;;99;500000;;;1;;;;;;;;;;4
20230205;02;2023;7338490;1;1;01;13;1;221.56810164;13;2;1;2;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;400000;;1;;;;;;;;;;2
20230205;02;2023;7338491;1;1;01;13;1;127.83449174;13;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;3;3;1;;;99;500000;;;;;;;;;;1;;;5
20230205;02;2023;7338492;1;1;01;13;1;260.05923445;13;2;1;4;1;2;1;1;1;3;1;1;2;1;1;1;1;1;1;3;6;;;;98;;;;;;;;;;1;;;2
20230205;02;2023;7338493;1;1;01;13;1;283.45062066;13;2;1;4;1;2;1;1;1;3;1;1;2;1;1;1;1;1;3;3;3;;;;;500000;;1;;;;;;;;;;2
